customer_id,avg_spend,total_rev,tenure,churned,churn_probability
user_2513,99.0,99.0,9,1,1.0
user_2514,99.0,693.0,120,1,1.0
user_2515,112.2,336.6,36,1,1.0
user_2517,99.0,198.0,2,1,1.0
user_2518,500.0,5500.0,60,1,1.0
user_2519,99.0,891.0,120,1,1.0
user_2520,99.0,99.0,121,1,1.0
user_2522,99.0,99.0,9,1,1.0
user_2524,99.0,594.0,6,1,1.0
user_2526,115.97142857142856,811.8,7,1,1.0
user_2527,99.0,396.0,48,1,1.0
user_2528,99.0,297.0,35,1,1.0
user_2530,500.0,2000.0,54,1,1.0
user_2532,500.0,2500.0,60,1,1.0
user_2533,114.84,574.2,5,1,1.0
user_2534,99.0,297.0,15,1,1.0
user_2535,99.0,495.0,60,1,1.0
user_2537,105.60000000000001,633.6,84,1,1.0
user_2538,99.0,495.0,121,1,1.0
user_2539,99.0,198.0,20,1,1.0
user_2540,99.0,99.0,64,1,1.0
user_2541,99.0,396.0,18,1,1.0
user_2543,99.0,594.0,36,1,1.0
user_2544,99.0,99.0,25,1,1.0
user_2545,108.0,1188.0,11,1,1.0
user_2546,113.14285714285714,792.0,55,1,1.0
user_2547,99.0,99.0,100,1,1.0
user_2548,114.84,574.2,96,1,1.0
user_2549,99.0,1584.0,16,1,1.0
user_2550,114.39999999999999,1029.6,33,1,1.0
user_2551,99.0,297.0,121,1,1.0
user_2552,112.2,1346.4,132,1,1.0
user_2553,99.0,693.0,120,1,1.0
user_2556,99.0,297.0,35,1,1.0
user_2557,115.97142857142856,811.8,120,1,1.0
user_2558,99.0,99.0,25,1,1.0
user_2562,99.0,891.0,108,1,1.0
user_2565,99.0,99.0,64,1,1.0
user_2566,102.3,613.8,24,1,1.0
user_2567,140.7323076923077,1829.52,84,1,1.0
user_2568,105.60000000000001,633.6,24,1,1.0
user_2570,99.0,198.0,42,1,1.0
user_2572,500.0,500.0,9,1,1.0
user_2574,99.0,495.0,108,1,1.0
user_2577,99.0,297.0,15,1,1.0
user_2578,99.0,198.0,42,1,1.0
user_2579,114.84,574.2,121,1,1.0
user_2580,99.0,594.0,36,1,1.0
user_2581,99.0,495.0,5,1,1.0
user_2582,99.0,495.0,32,1,1.0
user_2584,137.38153846153847,1785.96,48,1,1.0
user_2585,99.0,495.0,5,1,1.0
user_2588,110.55,1326.6,120,1,1.0
user_2589,99.0,990.0,120,1,1.0
user_2590,111.1846153846154,1445.4,132,1,1.0
user_2591,99.0,594.0,121,1,1.0
user_2592,99.0,495.0,45,1,1.0
user_2594,105.60000000000001,316.8,121,1,1.0
user_2595,99.0,297.0,15,1,1.0
user_2596,533.3333333333334,6400.0,84,1,1.0
user_2597,117.27692307692307,1524.6,60,1,1.0
user_2598,99.0,693.0,27,1,1.0
user_2599,500.0,5000.0,36,1,1.0
user_2600,99.0,198.0,56,1,1.0
user_2601,99.0,1188.0,60,1,1.0
user_2602,99.0,297.0,8,1,1.0
user_2603,125.73,502.92,10,1,1.0
user_2604,99.0,594.0,121,1,1.0
user_2605,99.0,99.0,16,1,1.0
user_2606,99.0,396.0,10,1,1.0
user_2607,99.0,99.0,100,1,1.0
user_2609,99.0,495.0,120,1,1.0
user_2610,99.0,396.0,18,1,1.0
user_2611,102.96,514.8,32,1,1.0
user_2612,99.0,495.0,108,1,1.0
user_2613,500.0,500.0,-112,1,1.0
user_2614,99.0,99.0,16,1,1.0
user_2615,99.0,792.0,121,1,1.0
user_2616,99.0,495.0,21,1,1.0
user_2617,99.0,396.0,18,1,1.0
user_2618,578.5714285714286,8100.0,108,1,1.0
user_2619,99.0,396.0,4,1,1.0
user_2621,99.0,396.0,120,1,1.0
user_2622,99.0,198.0,121,1,1.0
user_2623,105.60000000000001,316.8,120,1,1.0
user_2625,115.63199999999999,578.16,12,1,1.0
user_2626,118.8,118.8,16,1,1.0
user_2627,99.0,396.0,88,1,1.0
user_2628,102.96,514.8,60,1,1.0
user_2631,99.0,99.0,25,1,1.0
user_2632,99.0,198.0,110,1,1.0
user_2633,99.0,495.0,120,1,1.0
user_2635,102.96,514.8,96,1,1.0
user_2636,99.0,198.0,90,1,1.0
user_2637,600.0,2400.0,10,1,1.0
user_2638,99.0,198.0,12,1,1.0
user_2639,99.0,198.0,24,1,1.0
user_2640,99.0,198.0,121,1,1.0
user_2641,99.0,396.0,120,1,1.0
user_2642,112.2,336.6,36,1,1.0
user_2643,500.0,500.0,1,1,1.0
user_2645,113.85,455.4,4,1,1.0
user_2647,122.32000000000001,1100.88,48,1,1.0
user_2648,99.0,693.0,84,1,1.0
user_2649,99.0,594.0,120,1,1.0
user_2651,99.0,198.0,30,1,1.0
user_2652,114.84,574.2,12,1,1.0
user_2654,99.0,396.0,120,1,1.0
user_2655,99.0,297.0,63,1,1.0
user_2660,108.0,1188.0,60,1,1.0
user_2661,101.19999999999999,910.8,120,1,1.0
user_2662,600.0,600.0,100,1,1.0
user_2664,99.0,99.0,1,1,1.0
user_2665,128.20499999999998,1025.6399999999999,8,1,1.0
user_2666,99.0,198.0,6,1,1.0
user_2668,99.0,495.0,60,1,1.0
user_2669,99.0,99.0,64,1,1.0
user_2670,99.0,99.0,36,1,1.0
user_2671,99.0,99.0,100,1,1.0
user_2672,99.0,297.0,35,1,1.0
user_2674,99.0,198.0,20,1,1.0
user_2675,139.392,2090.88,24,1,1.0
user_2676,99.0,297.0,48,1,1.0
user_2677,99.0,495.0,45,1,1.0
user_2678,108.9,217.8,2,1,1.0
user_2681,99.0,891.0,60,1,1.0
user_2683,99.0,594.0,72,1,1.0
user_2684,99.0,198.0,24,1,1.0
user_2686,99.0,693.0,84,1,1.0
user_2687,99.0,198.0,20,1,1.0
user_2688,99.0,594.0,24,1,1.0
user_2689,99.0,198.0,6,1,1.0
user_2691,99.0,297.0,48,1,1.0
user_2692,118.8,118.8,9,1,1.0
user_2693,99.0,990.0,36,1,1.0
user_2695,99.0,198.0,72,1,1.0
user_2698,111.6,1227.6,120,1,1.0
user_2699,99.0,99.0,9,1,1.0
user_2700,99.0,693.0,16,1,1.0
user_2702,99.0,495.0,5,1,1.0
user_2703,99.0,297.0,99,1,1.0
user_2706,99.0,297.0,48,1,1.0
user_2707,118.8,831.6,7,1,1.0
user_2708,112.85999999999999,1128.6,72,1,1.0
user_2710,99.0,396.0,10,1,1.0
user_2711,99.0,495.0,5,1,1.0
user_2713,99.0,297.0,3,1,1.0
user_2714,110.31428571428572,772.2,16,1,1.0
user_2715,105.60000000000001,316.8,24,1,1.0
user_2717,99.0,693.0,96,1,1.0
user_2718,500.0,6500.0,96,1,1.0
user_2719,99.0,990.0,10,1,1.0
user_2720,99.0,297.0,3,1,1.0
user_2721,566.6666666666666,6800.0,12,1,1.0
user_2722,105.0923076923077,1366.2,108,1,1.0
user_2723,138.6,1663.2,12,1,1.0
user_2724,111.6,1227.6,11,1,1.0
user_2726,99.0,990.0,60,1,1.0
user_2727,99.0,495.0,60,1,1.0
user_2728,99.0,99.0,9,1,1.0
user_2729,114.84,574.2,45,1,1.0
user_2730,118.8,356.4,63,1,1.0
user_2731,99.0,396.0,10,1,1.0
user_2732,99.0,198.0,42,1,1.0
user_2734,114.23076923076923,1485.0,120,1,1.0
user_2737,99.0,396.0,40,1,1.0
user_2739,99.0,99.0,16,1,1.0
user_2740,99.0,297.0,8,1,1.0
user_2741,108.89999999999999,653.4,66,1,1.0
user_2742,99.0,99.0,49,1,1.0
user_2743,99.0,594.0,72,1,1.0
user_2747,99.0,297.0,15,1,1.0
user_2748,99.0,891.0,96,1,1.0
user_2749,99.0,693.0,27,1,1.0
user_2750,108.9,217.8,42,1,1.0
user_2751,500.0,500.0,4,1,1.0
user_2752,99.0,297.0,24,1,1.0
user_2753,520.0,5200.0,96,1,1.0
user_2754,104.65714285714286,732.6,72,1,1.0
user_2755,99.0,594.0,36,1,1.0
user_2756,99.0,99.0,25,1,1.0
user_2757,99.0,396.0,40,1,1.0
user_2758,105.60000000000001,1267.2,36,1,1.0
user_2759,101.19999999999999,910.8,120,1,1.0
user_2760,111.375,891.0,60,1,1.0
user_2763,99.0,198.0,2,1,1.0
user_2767,99.0,297.0,15,1,1.0
user_2768,145.62240000000003,2184.3360000000002,111,1,1.0
user_2769,104.94000000000001,1049.4,22,1,1.0
user_2770,99.0,99.0,81,1,1.0
user_2771,108.72000000000001,1195.92,121,1,1.0
user_2772,99.0,495.0,120,1,1.0
user_2773,99.0,99.0,81,1,1.0
user_2776,99.0,99.0,121,1,1.0
user_2777,99.0,99.0,4,1,1.0
user_2778,110.88,1108.8,10,1,1.0
user_2779,99.0,396.0,40,1,1.0
user_2780,108.9,217.8,42,1,1.0
user_2781,99.0,594.0,14,1,1.0
user_2783,99.0,99.0,100,1,1.0
user_2784,99.0,1584.0,84,1,1.0
user_2785,99.0,396.0,120,1,1.0
user_2787,99.0,297.0,15,1,1.0
user_2789,99.0,198.0,20,1,1.0
user_2790,99.0,693.0,16,1,1.0
user_2791,108.89999999999999,653.4,120,1,1.0
user_2792,99.0,99.0,36,1,1.0
user_2793,99.0,495.0,32,1,1.0
user_2794,106.92,534.6,12,1,1.0
user_2795,134.64000000000001,403.92,80,1,1.0
user_2797,99.0,297.0,36,1,1.0
user_2798,118.8,594.0,60,1,1.0
user_2799,99.0,99.0,1,1,1.0
user_2800,99.0,792.0,30,1,1.0
user_2801,100.32,1504.8,60,1,1.0
user_2802,113.14285714285714,792.0,84,1,1.0
user_2803,99.0,297.0,3,1,1.0
user_2804,120.49714285714286,843.48,27,1,1.0
user_2805,99.0,396.0,10,1,1.0
user_2807,99.0,99.0,81,1,1.0
user_2808,99.0,99.0,4,1,1.0
user_2809,99.0,495.0,121,1,1.0
user_2811,99.0,792.0,30,1,1.0
user_2812,99.0,297.0,3,1,1.0
user_2814,99.0,99.0,1,1,1.0
user_2815,99.0,297.0,48,1,1.0
user_2816,99.0,594.0,50,1,1.0
user_2817,145.86203076923078,1896.2064,108,1,1.0
user_2818,99.0,198.0,72,1,1.0
user_2819,99.0,990.0,84,1,1.0
user_2820,108.89999999999999,1306.8,24,1,1.0
user_2821,108.9,435.6,18,1,1.0
user_2822,99.0,99.0,100,1,1.0
user_2825,500.0,500.0,81,1,1.0
user_2826,99.0,396.0,48,1,1.0
user_2827,99.0,198.0,121,1,1.0
user_2828,99.0,297.0,35,1,1.0
user_2830,135.432,812.592,66,1,1.0
user_2831,99.0,198.0,90,1,1.0
user_2832,99.0,198.0,20,1,1.0
user_2833,99.0,297.0,63,1,1.0
user_2834,108.9,435.6,120,1,1.0
user_2836,118.8,118.8,100,1,1.0
user_2837,117.10285714285715,819.72,40,1,1.0
user_2839,99.0,297.0,35,1,1.0
user_2840,99.0,297.0,120,1,1.0
user_2841,99.0,396.0,18,1,1.0
user_2842,133.05599999999998,1330.56,22,1,1.0
user_2843,500.0,3000.0,121,1,1.0
user_2844,99.0,594.0,120,1,1.0
user_2846,99.0,891.0,121,1,1.0
user_2847,99.0,792.0,84,1,1.0
user_2848,500.0,1000.0,20,1,1.0
user_2850,99.0,198.0,42,1,1.0
user_2851,99.0,99.0,16,1,1.0
user_2852,99.0,594.0,14,1,1.0
user_2853,612.0,6120.0,22,1,1.0
user_2854,106.56,1172.16,11,1,1.0
user_2855,118.8,594.0,45,1,1.0
user_2856,99.0,297.0,8,1,1.0
user_2857,120.38400000000001,601.9200000000001,5,1,1.0
user_2858,118.8,356.4,35,1,1.0
user_2860,99.0,693.0,55,1,1.0
user_2861,668.8888888888889,6020.0,9,1,1.0
user_2862,99.0,99.0,64,1,1.0
user_2863,119.59200000000001,597.96,120,1,1.0
user_2864,110.88,1108.8,120,1,1.0
user_2865,118.8,475.2,28,1,1.0
user_2866,500.0,2000.0,28,1,1.0
user_2867,99.0,792.0,44,1,1.0
user_2868,99.0,792.0,8,1,1.0
user_2869,99.0,99.0,-112,1,1.0
user_2870,99.0,297.0,99,1,1.0
user_2871,99.0,594.0,72,1,1.0
user_2872,99.0,99.0,121,1,1.0
user_2873,99.0,495.0,32,1,1.0
user_2874,118.8,237.6,110,1,1.0
user_2875,106.2,1168.2,60,1,1.0
user_2876,99.0,396.0,18,1,1.0
user_2877,99.0,396.0,10,1,1.0
user_2878,99.0,297.0,80,1,1.0
user_2880,99.0,198.0,42,1,1.0
user_2881,99.0,693.0,108,1,1.0
user_2882,118.8,356.4,8,1,1.0
user_2883,99.0,297.0,80,1,1.0
user_2884,99.0,396.0,40,1,1.0
user_2885,99.0,1089.0,120,1,1.0
user_2886,103.95,415.8,40,1,1.0
user_2887,99.0,495.0,32,1,1.0
user_2888,99.0,495.0,96,1,1.0
user_2891,99.0,99.0,-112,1,1.0
user_2892,99.0,594.0,108,1,1.0
user_2893,500.0,5000.0,108,1,1.0
user_2894,99.0,297.0,15,1,1.0
user_2895,500.0,1000.0,121,1,1.0
user_2896,99.0,297.0,121,1,1.0
user_2898,99.0,99.0,49,1,1.0
user_2899,533.3333333333334,1600.0,8,1,1.0
user_2900,99.0,99.0,36,1,1.0
user_2902,563.6363636363636,6200.0,121,1,1.0
user_2903,99.0,396.0,108,1,1.0
user_2904,119.93142857142857,839.52,16,1,1.0
user_2906,99.0,99.0,9,1,1.0
user_2908,112.64,1013.76,108,1,1.0
user_2909,99.0,297.0,121,1,1.0
user_2910,99.0,891.0,48,1,1.0
user_2911,99.0,99.0,64,1,1.0
user_2912,118.8,118.8,1,1,1.0
user_2913,99.0,396.0,88,1,1.0
user_2914,99.0,396.0,10,1,1.0
user_2916,99.0,495.0,60,1,1.0
user_2917,99.0,99.0,9,1,1.0
user_2919,99.0,99.0,100,1,1.0
user_2921,99.0,198.0,72,1,1.0
user_2922,500.0,2000.0,54,1,1.0
user_2923,113.14285714285714,792.0,55,1,1.0
user_2925,118.8,356.4,36,1,1.0
user_2926,99.0,99.0,1,1,1.0
user_2927,103.95,831.6,30,1,1.0
user_2928,116.82000000000001,1168.2,10,1,1.0
user_2929,112.2,673.2,24,1,1.0
user_2930,112.2,336.6,8,1,1.0
user_2932,99.0,792.0,72,1,1.0
user_2934,122.4,1346.4,132,1,1.0
user_2935,99.0,198.0,30,1,1.0
user_2937,99.0,792.0,84,1,1.0
user_2938,103.95,415.8,120,1,1.0
user_2939,99.0,693.0,108,1,1.0
user_2940,113.08,1017.72,108,1,1.0
user_2942,118.8,712.8,24,1,1.0
user_2943,99.0,297.0,120,1,1.0
user_2944,99.0,99.0,81,1,1.0
user_2946,99.0,297.0,120,1,1.0
user_2947,99.0,693.0,72,1,1.0
user_2948,99.0,99.0,16,1,1.0
user_2949,99.0,99.0,81,1,1.0
user_2950,99.0,297.0,121,1,1.0
user_2951,105.60000000000001,633.6,36,1,1.0
user_2953,99.0,792.0,121,1,1.0
user_2954,500.0,6000.0,96,1,1.0
user_2955,99.0,1584.0,16,1,1.0
user_2956,99.0,693.0,27,1,1.0
user_2957,500.0,4500.0,9,1,1.0
user_2958,99.0,99.0,4,1,1.0
user_2959,99.0,99.0,1,1,1.0
user_2960,118.8,712.8,6,1,1.0
user_2962,119.59200000000001,597.96,32,1,1.0
user_2963,126.71999999999998,760.3199999999999,6,1,1.0
user_2964,99.0,495.0,12,1,1.0
user_2967,103.95,415.8,18,1,1.0
user_2968,500.0,1000.0,42,1,1.0
user_2970,99.0,198.0,2,1,1.0
user_2971,106.92,534.6,120,1,1.0
user_2972,99.0,99.0,25,1,1.0
user_2974,111.969,1791.504,48,1,1.0
user_2975,570.0,5700.0,60,1,1.0
user_2977,99.0,99.0,121,1,1.0
user_2978,575.0,4600.0,8,1,1.0
user_2979,99.0,1089.0,60,1,1.0
user_2980,99.0,297.0,121,1,1.0
user_2981,99.0,594.0,24,1,1.0
user_2983,118.8,118.8,36,1,1.0
user_2984,99.0,198.0,24,1,1.0
user_2985,99.0,198.0,6,1,1.0
user_2986,99.0,297.0,99,1,1.0
user_2987,118.80000000000001,1069.2,60,1,1.0
user_2990,99.0,594.0,120,1,1.0
user_2991,99.0,990.0,10,1,1.0
user_2995,100.8,1108.8,60,1,1.0
user_2996,99.0,198.0,2,1,1.0
user_2998,103.95,831.6,72,1,1.0
user_2999,99.0,495.0,108,1,1.0
user_3001,99.0,396.0,10,1,1.0
user_3003,99.0,297.0,3,1,1.0
user_3004,99.0,396.0,28,1,1.0
user_3005,99.0,198.0,30,1,1.0
user_3006,99.0,198.0,121,1,1.0
user_3007,99.0,99.0,36,1,1.0
user_3008,115.75384615384615,1504.8,84,1,1.0
user_3009,118.8,118.8,1,1,1.0
user_3010,99.0,99.0,81,1,1.0
user_3011,99.0,99.0,9,1,1.0
user_3012,99.0,990.0,22,1,1.0
user_3013,102.96,514.8,108,1,1.0
user_3014,110.88,1108.8,48,1,1.0
user_3015,115.5,693.0,108,1,1.0
user_3016,99.0,396.0,108,1,1.0
user_3018,99.0,198.0,6,1,1.0
user_3019,99.0,1485.0,111,1,1.0
user_3020,113.85000000000001,1366.2,48,1,1.0
user_3021,113.85,455.4,48,1,1.0
user_3022,747.0545454545455,8217.6,11,1,1.0
user_3023,500.0,1000.0,121,1,1.0
user_3025,99.0,495.0,121,1,1.0
user_3026,600.0,6600.0,24,1,1.0
user_3027,583.3333333333334,7000.0,60,1,1.0
user_3028,115.97142857142856,811.8,16,1,1.0
user_3029,113.14285714285714,792.0,96,1,1.0
user_3030,103.95,415.8,54,1,1.0
user_3032,99.0,396.0,28,1,1.0
user_3033,135.432,1354.32,84,1,1.0
user_3034,99.0,891.0,33,1,1.0
user_3035,99.0,198.0,90,1,1.0
user_3038,99.0,198.0,20,1,1.0
user_3039,134.86628571428574,944.0640000000001,7,1,1.0
user_3040,101.475,811.8,96,1,1.0
user_3041,99.0,396.0,18,1,1.0
user_3042,99.0,198.0,30,1,1.0
user_3043,99.0,198.0,56,1,1.0
user_3045,99.0,693.0,27,1,1.0
user_3046,125.58857142857143,879.12,96,1,1.0
user_3047,99.0,99.0,4,1,1.0
user_3049,500.0,500.0,64,1,1.0
user_3051,99.0,594.0,50,1,1.0
user_3053,103.95,415.8,121,1,1.0
user_3054,500.0,5000.0,10,1,1.0
user_3056,108.0,1188.0,11,1,1.0
user_3057,106.92,534.6,21,1,1.0
user_3060,99.0,693.0,96,1,1.0
user_3062,110.31428571428572,772.2,72,1,1.0
user_3063,99.0,792.0,96,1,1.0
user_3064,99.0,594.0,66,1,1.0
user_3065,558.3333333333334,6700.0,72,1,1.0
user_3066,113.85,455.4,54,1,1.0
user_3067,103.4,930.6,84,1,1.0
user_3068,103.95,415.8,4,1,1.0
user_3069,113.85,910.8,84,1,1.0
user_3070,99.0,1089.0,24,1,1.0
user_3073,103.4,930.6,84,1,1.0
user_3075,99.0,198.0,110,1,1.0
user_3076,99.0,396.0,70,1,1.0
user_3078,99.0,693.0,16,1,1.0
user_3079,600.0,2400.0,28,1,1.0
user_3080,129.36,1164.24,108,1,1.0
user_3081,99.0,495.0,21,1,1.0
user_3082,99.0,198.0,72,1,1.0
user_3083,118.8,237.6,72,1,1.0
user_3084,99.0,99.0,64,1,1.0
user_3085,99.0,198.0,72,1,1.0
user_3086,120.38400000000001,601.9200000000001,21,1,1.0
user_3087,124.74,498.96,10,1,1.0
user_3088,119.59200000000001,1793.88,24,1,1.0
user_3089,99.0,1188.0,24,1,1.0
user_3090,99.0,99.0,1,1,1.0
user_3091,99.0,693.0,16,1,1.0
user_3092,500.0,6000.0,12,1,1.0
user_3093,99.0,99.0,16,1,1.0
user_3094,99.0,198.0,20,1,1.0
user_3095,99.0,297.0,63,1,1.0
user_3096,99.0,99.0,1,1,1.0
user_3097,118.8,118.8,16,1,1.0
user_3098,99.0,693.0,7,1,1.0
user_3100,99.0,99.0,25,1,1.0
user_3101,590.0,4720.0,60,1,1.0
user_3103,772.0,4632.0,14,1,1.0
user_3105,130.68,522.72,28,1,1.0
user_3107,105.60000000000001,316.8,80,1,1.0
user_3108,110.88,554.4,121,1,1.0
user_3109,99.0,198.0,12,1,1.0
user_3110,99.0,198.0,72,1,1.0
user_3111,99.0,99.0,100,1,1.0
user_3112,113.85,455.4,120,1,1.0
user_3114,115.5,693.0,108,1,1.0
user_3117,99.0,396.0,18,1,1.0
user_3118,99.0,396.0,88,1,1.0
user_3120,500.0,2500.0,21,1,1.0
user_3121,99.0,99.0,9,1,1.0
user_3122,99.0,990.0,22,1,1.0
user_3123,99.0,990.0,36,1,1.0
user_3124,99.0,99.0,-112,1,1.0
user_3125,102.3,613.8,72,1,1.0
user_3126,99.0,99.0,36,1,1.0
user_3127,118.8,356.4,15,1,1.0
user_3129,118.8,356.4,15,1,1.0
user_3130,99.0,99.0,9,1,1.0
user_3131,118.8,356.4,15,1,1.0
user_3132,99.0,495.0,32,1,1.0
user_3133,108.9,435.6,4,1,1.0
user_3134,118.8,237.6,121,1,1.0
user_3135,99.0,990.0,84,1,1.0
user_3137,99.0,99.0,4,1,1.0
user_3138,118.8,356.4,3,1,1.0
user_3139,99.0,891.0,48,1,1.0
user_3141,99.0,99.0,4,1,1.0
user_3143,151.38514285714285,1059.696,7,1,1.0
user_3144,99.0,495.0,45,1,1.0
user_3145,100.41428571428571,1405.8,60,1,1.0
user_3146,99.0,198.0,110,1,1.0
user_3147,99.0,297.0,80,1,1.0
user_3148,99.0,396.0,121,1,1.0
user_3149,99.0,99.0,4,1,1.0
user_3150,117.21599999999998,1172.1599999999999,120,1,1.0
user_3152,118.8,237.6,30,1,1.0
user_3153,566.6666666666666,5100.0,33,1,1.0
user_3154,99.0,99.0,4,1,1.0
user_3155,99.0,99.0,49,1,1.0
user_3158,99.0,297.0,8,1,1.0
user_3159,99.0,198.0,12,1,1.0
user_3160,99.0,99.0,81,1,1.0
user_3161,99.0,99.0,81,1,1.0
user_3162,118.80000000000001,1069.2,108,1,1.0
user_3163,108.9,217.8,24,1,1.0
user_3164,99.0,594.0,6,1,1.0
user_3165,99.0,1188.0,122,1,1.0
user_3166,99.0,792.0,60,1,1.0
user_3167,99.0,297.0,8,1,1.0
user_3168,99.0,99.0,16,1,1.0
user_3169,99.0,99.0,1,1,1.0
user_3170,99.0,198.0,72,1,1.0
user_3171,99.0,297.0,36,1,1.0
user_3173,500.0,2000.0,40,1,1.0
user_3174,533.3333333333334,4800.0,108,1,1.0
user_3175,99.0,693.0,84,1,1.0
user_3177,99.0,1188.0,122,1,1.0
user_3178,99.0,891.0,33,1,1.0
user_3180,105.60000000000001,316.8,8,1,1.0
user_3182,500.0,500.0,1,1,1.0
user_3183,145.112,1306.008,121,1,1.0
user_3184,99.0,99.0,9,1,1.0
user_3185,103.95,1247.4,48,1,1.0
user_3186,144.072,1584.792,72,1,1.0
user_3187,99.0,693.0,96,1,1.0
user_3189,99.0,198.0,20,1,1.0
user_3192,99.0,495.0,5,1,1.0
user_3193,99.0,297.0,99,1,1.0
user_3194,500.0,500.0,25,1,1.0
user_3195,99.0,594.0,66,1,1.0
user_3197,99.0,495.0,60,1,1.0
user_3198,99.0,297.0,99,1,1.0
user_3199,600.0,3000.0,5,1,1.0
user_3200,99.0,297.0,99,1,1.0
user_3201,115.55999999999999,1271.1599999999999,72,1,1.0
user_3202,103.24285714285715,1445.4,72,1,1.0
user_3204,99.0,396.0,10,1,1.0
user_3205,108.89999999999999,653.4,120,1,1.0
user_3206,102.96,1029.6,120,1,1.0
user_3207,99.0,495.0,5,1,1.0
user_3208,99.0,198.0,72,1,1.0
user_3209,99.0,99.0,1,1,1.0
user_3210,99.0,198.0,2,1,1.0
user_3212,99.0,495.0,108,1,1.0
user_3213,118.8,237.6,6,1,1.0
user_3214,99.0,693.0,16,1,1.0
user_3215,99.0,1485.0,84,1,1.0
user_3216,114.39999999999999,1029.6,72,1,1.0
user_3217,99.0,198.0,121,1,1.0
user_3218,107.80000000000001,970.2,121,1,1.0
user_3219,99.0,396.0,40,1,1.0
user_3220,99.0,198.0,20,1,1.0
user_3221,118.8,118.8,100,1,1.0
user_3222,99.0,1188.0,24,1,1.0
user_3223,99.0,198.0,56,1,1.0
user_3224,146.15446153846153,1900.008,72,1,1.0
user_3225,566.6666666666666,3400.0,120,1,1.0
user_3227,99.0,792.0,72,1,1.0
user_3228,130.68,522.72,28,1,1.0
user_3229,99.0,297.0,3,1,1.0
user_3231,118.8,118.8,25,1,1.0
user_3233,112.2,336.6,80,1,1.0
user_3235,99.0,297.0,8,1,1.0
user_3236,106.425,851.4,108,1,1.0
user_3238,138.7584,1387.584,36,1,1.0
user_3239,99.0,990.0,10,1,1.0
user_3240,105.60000000000001,316.8,35,1,1.0
user_3241,99.0,396.0,4,1,1.0
user_3242,99.0,594.0,50,1,1.0
user_3243,99.0,99.0,25,1,1.0
user_3244,99.0,891.0,9,1,1.0
user_3245,152.06400000000002,1520.64,120,1,1.0
user_3246,99.0,99.0,-112,1,1.0
user_3247,118.8,1306.8,96,1,1.0
user_3248,99.0,396.0,40,1,1.0
user_3249,99.0,495.0,45,1,1.0
user_3250,99.0,396.0,88,1,1.0
user_3252,99.0,99.0,49,1,1.0
user_3253,99.0,198.0,90,1,1.0
user_3254,99.0,594.0,24,1,1.0
user_3255,99.0,594.0,50,1,1.0
user_3256,571.4285714285714,4000.0,96,1,1.0
user_3258,99.0,792.0,8,1,1.0
user_3259,112.19999999999999,1009.8,108,1,1.0
user_3260,99.0,99.0,100,1,1.0
user_3261,99.0,1485.0,111,1,1.0
user_3262,99.0,594.0,108,1,1.0
user_3263,114.84,574.2,5,1,1.0
user_3264,99.0,99.0,49,1,1.0
user_3265,113.85,910.8,30,1,1.0
user_3269,99.0,396.0,10,1,1.0
user_3270,112.2,336.6,15,1,1.0
user_3271,99.0,99.0,4,1,1.0
user_3272,137.808,689.04,120,1,1.0
user_3273,99.0,396.0,54,1,1.0
user_3274,120.12,360.36,8,1,1.0
user_3276,99.0,693.0,84,1,1.0
user_3277,118.8,831.6,84,1,1.0
user_3278,500.0,2500.0,5,1,1.0
user_3279,102.96,514.8,77,1,1.0
user_3280,103.95,415.8,28,1,1.0
user_3281,99.0,297.0,3,1,1.0
user_3282,500.0,2000.0,4,1,1.0
user_3283,500.0,2500.0,12,1,1.0
user_3287,99.0,297.0,3,1,1.0
user_3288,99.0,396.0,120,1,1.0
user_3289,99.0,693.0,55,1,1.0
user_3290,99.0,594.0,96,1,1.0
user_3293,112.36500000000001,898.9200000000001,96,1,1.0
user_3294,99.0,198.0,56,1,1.0
user_3295,99.0,297.0,35,1,1.0
user_3297,99.0,198.0,30,1,1.0
user_3298,99.0,594.0,72,1,1.0
user_3299,99.0,396.0,108,1,1.0
user_3301,99.0,99.0,9,1,1.0
user_3302,668.0,6012.0,9,1,1.0
user_3304,118.8,950.4,96,1,1.0
user_3305,118.8,237.6,121,1,1.0
user_3306,99.0,198.0,24,1,1.0
user_3307,500.0,500.0,-112,1,1.0
user_3308,99.0,99.0,1,1,1.0
user_3310,124.74,498.96,4,1,1.0
user_3311,99.0,198.0,110,1,1.0
user_3312,99.0,99.0,64,1,1.0
user_3313,105.60000000000001,316.8,80,1,1.0
user_3314,99.0,297.0,8,1,1.0
user_3316,99.0,99.0,4,1,1.0
user_3317,99.0,594.0,36,1,1.0
user_3318,99.0,198.0,2,1,1.0
user_3320,500.0,5000.0,22,1,1.0
user_3322,99.0,99.0,64,1,1.0
user_3323,99.0,396.0,18,1,1.0
user_3324,112.2,1346.4,122,1,1.0
user_3325,119.36571428571428,835.56,16,1,1.0
user_3327,113.14285714285714,792.0,84,1,1.0
user_3328,99.0,99.0,1,1,1.0
user_3330,500.0,3000.0,14,1,1.0
user_3331,108.9,217.8,12,1,1.0
user_3332,114.84,574.2,5,1,1.0
user_3333,117.27692307692307,1524.6,13,1,1.0
user_3334,117.21600000000001,1406.592,36,1,1.0
user_3335,500.0,1500.0,8,1,1.0
user_3337,108.9,217.8,72,1,1.0
